SFO_MV,MV_SFO,time_sec
66.0,88.0,45666000
68.0,97.0,45669600
68.0,95.0,45673200
73.0,92.0,45676800
75.0,89.0,45680400
68.0,89.0,45684000
54.0,82.0,45687600
49.0,69.0,45691200
48.0,61.0,45694800
44.0,49.0,45698400
33.0,35.0,45702000
22.0,19.0,45705600
18.0,10.0,45709200
19.0,7.0,45712800
23.0,7.0,45716400
41.0,11.0,45720000
78.0,26.0,45723600
91.0,48.0,45727200
92.0,71.0,45730800
88.0,75.0,45734400
82.0,72.0,45738000
79.0,72.0,45741600
74.0,76.0,45745200
68.0,82.0,45748800
66.0,88.0,45752400
68.0,97.0,45756000
68.0,95.0,45759600
73.0,92.0,45763200
75.0,89.0,45766800
68.0,89.0,45770400
54.0,82.0,45774000
49.0,69.0,45777600
48.0,61.0,45781200
44.0,49.0,45784800
33.0,35.0,45788400
22.0,19.0,45792000
18.0,10.0,45795600
19.0,7.0,45799200
23.0,7.0,45802800
41.0,11.0,45806400
78.0,26.0,45810000
91.0,48.0,45813600
92.0,71.0,45817200
88.0,75.0,45820800
82.0,72.0,45824400
79.0,72.0,45828000
74.0,76.0,45831600
68.0,82.0,45835200
66.0,88.0,45838800
68.0,97.0,45842400
68.0,95.0,45846000
73.0,92.0,45849600
75.0,89.0,45853200
68.0,89.0,45856800
54.0,82.0,45860400
49.0,69.0,45864000
48.0,61.0,45867600
44.0,49.0,45871200
33.0,35.0,45874800
22.0,19.0,45878400
18.0,10.0,45882000
19.0,7.0,45885600
23.0,7.0,45889200
41.0,11.0,45892800
78.0,26.0,45896400
91.0,48.0,45900000
92.0,71.0,45903600
88.0,75.0,45907200
82.0,72.0,45910800
79.0,72.0,45914400
74.0,76.0,45918000
68.0,82.0,45921600
66.0,88.0,45925200
68.0,97.0,45928800
68.0,95.0,45932400
73.0,92.0,45936000
75.0,89.0,45939600
68.0,89.0,45943200
54.0,82.0,45946800
49.0,69.0,45950400
48.0,61.0,45954000
44.0,49.0,45957600
33.0,35.0,45961200
22.0,19.0,45964800
18.0,10.0,45968400
19.0,7.0,45972000
23.0,7.0,45975600
41.0,11.0,45979200
78.0,26.0,45982800
91.0,48.0,45986400
92.0,71.0,45990000
88.0,75.0,45993600
82.0,72.0,45997200
79.0,72.0,46000800
74.0,76.0,46004400
68.0,82.0,46008000
66.0,88.0,46011600
68.0,97.0,46015200
68.0,95.0,46018800
73.0,92.0,46022400
75.0,89.0,46026000
68.0,89.0,46029600
54.0,82.0,46033200
49.0,69.0,46036800
48.0,61.0,46040400
44.0,49.0,46044000
33.0,35.0,46047600
22.0,19.0,46051200
18.0,10.0,46054800
19.0,7.0,46058400
23.0,7.0,46062000
41.0,11.0,46065600
78.0,26.0,46069200
91.0,48.0,46072800
92.0,71.0,46076400
88.0,75.0,46080000
82.0,72.0,46083600
79.0,72.0,46087200
74.0,76.0,46090800
68.0,82.0,46094400
66.0,88.0,46098000
68.0,97.0,46101600
68.0,95.0,46105200
73.0,92.0,46108800
75.0,89.0,46112400
68.0,89.0,46116000
54.0,82.0,46119600
49.0,69.0,46123200
48.0,61.0,46126800
44.0,49.0,46130400
33.0,35.0,46134000
22.0,19.0,46137600
18.0,10.0,46141200
19.0,7.0,46144800
23.0,7.0,46148400
41.0,11.0,46152000
78.0,26.0,46155600
91.0,48.0,46159200
92.0,71.0,46162800
88.0,75.0,46166400
82.0,72.0,46170000
79.0,72.0,46173600
74.0,76.0,46177200
68.0,82.0,46180800
66.0,88.0,46184400
68.0,97.0,46188000
68.0,95.0,46191600
73.0,92.0,46195200
75.0,89.0,46198800
68.0,89.0,46202400
54.0,82.0,46206000
49.0,69.0,46209600
48.0,61.0,46213200
44.0,49.0,46216800
33.0,35.0,46220400
22.0,19.0,46224000
18.0,10.0,46227600
19.0,7.0,46231200
23.0,7.0,46234800
41.0,11.0,46238400
78.0,26.0,46242000
91.0,48.0,46245600
92.0,71.0,46249200
88.0,75.0,46252800
82.0,72.0,46256400
79.0,72.0,46260000
74.0,76.0,46263600
68.0,82.0,46267200
66.0,88.0,46270800
68.0,97.0,46274400
68.0,95.0,46278000
73.0,92.0,46281600
75.0,89.0,46285200
68.0,89.0,46288800
54.0,82.0,46292400
49.0,69.0,46296000
48.0,61.0,46299600
44.0,49.0,46303200
33.0,35.0,46306800
22.0,19.0,46310400
18.0,10.0,46314000
19.0,7.0,46317600
23.0,7.0,46321200
41.0,11.0,46324800
78.0,26.0,46328400
91.0,48.0,46332000
92.0,71.0,46335600
88.0,75.0,46339200
82.0,72.0,46342800
79.0,72.0,46346400
74.0,76.0,46350000
68.0,82.0,46353600
66.0,88.0,46357200
68.0,97.0,46360800
68.0,95.0,46364400
73.0,92.0,46368000
75.0,89.0,46371600
68.0,89.0,46375200
54.0,82.0,46378800
49.0,69.0,46382400
48.0,61.0,46386000
44.0,49.0,46389600
33.0,35.0,46393200
22.0,19.0,46396800
18.0,10.0,46400400
19.0,7.0,46404000
23.0,7.0,46407600
41.0,11.0,46411200
78.0,26.0,46414800
91.0,48.0,46418400
92.0,71.0,46422000
88.0,75.0,46425600
82.0,72.0,46429200
79.0,72.0,46432800
74.0,76.0,46436400
68.0,82.0,46440000
66.0,88.0,46443600
68.0,97.0,46447200
68.0,95.0,46450800
73.0,92.0,46454400
75.0,89.0,46458000
68.0,89.0,46461600
54.0,82.0,46465200
49.0,69.0,46468800
48.0,61.0,46472400
44.0,49.0,46476000
33.0,35.0,46479600
22.0,19.0,46483200
18.0,10.0,46486800
19.0,7.0,46490400
23.0,7.0,46494000
41.0,11.0,46497600
78.0,26.0,46501200
91.0,48.0,46504800
92.0,71.0,46508400
88.0,75.0,46512000
82.0,72.0,46515600
79.0,72.0,46519200
74.0,76.0,46522800
68.0,82.0,46526400
66.0,88.0,46530000
68.0,97.0,46533600
68.0,95.0,46537200
73.0,92.0,46540800
75.0,89.0,46544400
68.0,89.0,46548000
54.0,82.0,46551600
49.0,69.0,46555200
48.0,61.0,46558800
44.0,49.0,46562400
33.0,35.0,46566000
22.0,19.0,46569600
18.0,10.0,46573200
19.0,7.0,46576800
23.0,7.0,46580400
41.0,11.0,46584000
78.0,26.0,46587600
91.0,48.0,46591200
92.0,71.0,46594800
88.0,75.0,46598400
82.0,72.0,46602000
79.0,72.0,46605600
74.0,76.0,46609200
68.0,82.0,46612800
66.0,88.0,46616400
68.0,97.0,46620000
68.0,95.0,46623600
73.0,92.0,46627200
75.0,89.0,46630800
68.0,89.0,46634400
54.0,82.0,46638000
49.0,69.0,46641600
48.0,61.0,46645200
44.0,49.0,46648800
33.0,35.0,46652400
22.0,19.0,46656000
18.0,10.0,46659600
19.0,7.0,46663200
23.0,7.0,46666800
41.0,11.0,46670400
78.0,26.0,46674000
91.0,48.0,46677600
92.0,71.0,46681200
88.0,75.0,46684800
82.0,72.0,46688400
79.0,72.0,46692000
74.0,76.0,46695600
68.0,82.0,46699200
66.0,88.0,46702800
68.0,97.0,46706400
68.0,95.0,46710000
73.0,92.0,46713600
75.0,89.0,46717200
68.0,89.0,46720800
54.0,82.0,46724400
49.0,69.0,46728000
48.0,61.0,46731600
44.0,49.0,46735200
33.0,35.0,46738800
22.0,19.0,46742400
18.0,10.0,46746000
19.0,7.0,46749600
23.0,7.0,46753200
41.0,11.0,46756800
78.0,26.0,46760400
91.0,48.0,46764000
92.0,71.0,46767600
88.0,75.0,46771200
82.0,72.0,46774800
79.0,72.0,46778400
74.0,76.0,46782000
68.0,82.0,46785600
66.0,88.0,46789200
68.0,97.0,46792800
68.0,95.0,46796400
73.0,92.0,46800000
75.0,89.0,46803600
68.0,89.0,46807200
54.0,82.0,46810800
49.0,69.0,46814400
48.0,61.0,46818000
44.0,49.0,46821600
33.0,35.0,46825200
22.0,19.0,46828800
18.0,10.0,46832400
19.0,7.0,46836000
23.0,7.0,46839600
41.0,11.0,46843200
78.0,26.0,46846800
91.0,48.0,46850400
92.0,71.0,46854000
88.0,75.0,46857600
82.0,72.0,46861200
79.0,72.0,46864800
74.0,76.0,46868400
68.0,82.0,46872000
66.0,88.0,46875600
68.0,97.0,46879200
68.0,95.0,46882800
73.0,92.0,46886400
75.0,89.0,46890000
68.0,89.0,46893600
54.0,82.0,46897200
49.0,69.0,46900800
48.0,61.0,46904400
44.0,49.0,46908000
33.0,35.0,46911600
22.0,19.0,46915200
18.0,10.0,46918800
19.0,7.0,46922400
23.0,7.0,46926000
41.0,11.0,46929600
78.0,26.0,46933200
91.0,48.0,46936800
92.0,71.0,46940400
88.0,75.0,46944000
82.0,72.0,46947600
79.0,72.0,46951200
74.0,76.0,46954800
68.0,82.0,46958400
66.0,88.0,46962000
68.0,97.0,46965600
68.0,95.0,46969200
73.0,92.0,46972800
75.0,89.0,46976400
68.0,89.0,46980000
54.0,82.0,46983600
49.0,69.0,46987200
48.0,61.0,46990800
44.0,49.0,46994400
33.0,35.0,46998000
22.0,19.0,47001600
18.0,10.0,47005200
19.0,7.0,47008800
23.0,7.0,47012400
41.0,11.0,47016000
78.0,26.0,47019600
91.0,48.0,47023200
92.0,71.0,47026800
88.0,75.0,47030400
82.0,72.0,47034000
79.0,72.0,47037600
74.0,76.0,47041200
68.0,82.0,47044800
66.0,88.0,47048400
68.0,97.0,47052000
68.0,95.0,47055600
73.0,92.0,47059200
75.0,89.0,47062800
68.0,89.0,47066400
54.0,82.0,47070000
49.0,69.0,47073600
48.0,61.0,47077200
44.0,49.0,47080800
33.0,35.0,47084400
22.0,19.0,47088000
18.0,10.0,47091600
19.0,7.0,47095200
23.0,7.0,47098800
41.0,11.0,47102400
78.0,26.0,47106000
91.0,48.0,47109600
92.0,71.0,47113200
88.0,75.0,47116800
82.0,72.0,47120400
79.0,72.0,47124000
74.0,76.0,47127600
68.0,82.0,47131200
66.0,88.0,47134800
68.0,97.0,47138400
68.0,95.0,47142000
73.0,92.0,47145600
75.0,89.0,47149200
68.0,89.0,47152800
54.0,82.0,47156400
49.0,69.0,47160000
48.0,61.0,47163600
44.0,49.0,47167200
33.0,35.0,47170800
22.0,19.0,47174400
18.0,10.0,47178000
19.0,7.0,47181600
23.0,7.0,47185200
41.0,11.0,47188800
78.0,26.0,47192400
91.0,48.0,47196000
92.0,71.0,47199600
88.0,75.0,47203200
82.0,72.0,47206800
79.0,72.0,47210400
74.0,76.0,47214000
68.0,82.0,47217600
66.0,88.0,47221200
68.0,97.0,47224800
68.0,95.0,47228400
73.0,92.0,47232000
75.0,89.0,47235600
68.0,89.0,47239200
54.0,82.0,47242800
49.0,69.0,47246400
48.0,61.0,47250000
44.0,49.0,47253600
33.0,35.0,47257200
22.0,19.0,47260800
18.0,10.0,47264400
19.0,7.0,47268000
23.0,7.0,47271600
41.0,11.0,47275200
78.0,26.0,47278800
91.0,48.0,47282400
92.0,71.0,47286000
88.0,75.0,47289600
82.0,72.0,47293200
79.0,72.0,47296800
74.0,76.0,47300400
68.0,82.0,47304000
66.0,88.0,47307600
68.0,97.0,47311200
68.0,95.0,47314800
73.0,92.0,47318400
75.0,89.0,47322000
68.0,89.0,47325600
54.0,82.0,47329200
49.0,69.0,47332800
48.0,61.0,47336400
44.0,49.0,47340000
33.0,35.0,47343600
22.0,19.0,47347200
18.0,10.0,47350800
19.0,7.0,47354400
23.0,7.0,47358000
41.0,11.0,47361600
78.0,26.0,47365200
91.0,48.0,47368800
92.0,71.0,47372400
88.0,75.0,47376000
82.0,72.0,47379600
79.0,72.0,47383200
74.0,76.0,47386800
68.0,82.0,47390400
66.0,88.0,47394000
68.0,97.0,47397600
68.0,95.0,47401200
73.0,92.0,47404800
75.0,89.0,47408400
68.0,89.0,47412000
54.0,82.0,47415600
49.0,69.0,47419200
48.0,61.0,47422800
44.0,49.0,47426400
33.0,35.0,47430000
22.0,19.0,47433600
18.0,10.0,47437200
19.0,7.0,47440800
23.0,7.0,47444400
41.0,11.0,47448000
78.0,26.0,47451600
91.0,48.0,47455200
92.0,71.0,47458800
88.0,75.0,47462400
82.0,72.0,47466000
79.0,72.0,47469600
74.0,76.0,47473200
68.0,82.0,47476800
66.0,88.0,47480400
68.0,97.0,47484000
68.0,95.0,47487600
73.0,92.0,47491200
75.0,89.0,47494800
68.0,89.0,47498400
54.0,82.0,47502000
49.0,69.0,47505600
48.0,61.0,47509200
44.0,49.0,47512800
33.0,35.0,47516400
22.0,19.0,47520000
18.0,10.0,47523600
19.0,7.0,47527200
23.0,7.0,47530800
41.0,11.0,47534400
78.0,26.0,47538000
91.0,48.0,47541600
92.0,71.0,47545200
88.0,75.0,47548800
82.0,72.0,47552400
79.0,72.0,47556000
74.0,76.0,47559600
68.0,82.0,47563200
66.0,88.0,47566800
68.0,97.0,47570400
68.0,95.0,47574000
73.0,92.0,47577600
75.0,89.0,47581200
68.0,89.0,47584800
54.0,82.0,47588400
49.0,69.0,47592000
48.0,61.0,47595600
44.0,49.0,47599200
33.0,35.0,47602800
22.0,19.0,47606400
18.0,10.0,47610000
19.0,7.0,47613600
23.0,7.0,47617200
41.0,11.0,47620800
78.0,26.0,47624400
91.0,48.0,47628000
92.0,71.0,47631600
88.0,75.0,47635200
82.0,72.0,47638800
79.0,72.0,47642400
74.0,76.0,47646000
68.0,82.0,47649600
66.0,88.0,47653200
68.0,97.0,47656800
68.0,95.0,47660400
73.0,92.0,47664000
75.0,89.0,47667600
68.0,89.0,47671200
54.0,82.0,47674800
49.0,69.0,47678400
48.0,61.0,47682000
44.0,49.0,47685600
33.0,35.0,47689200
22.0,19.0,47692800
18.0,10.0,47696400
19.0,7.0,47700000
23.0,7.0,47703600
41.0,11.0,47707200
78.0,26.0,47710800
91.0,48.0,47714400
92.0,71.0,47718000
88.0,75.0,47721600
82.0,72.0,47725200
79.0,72.0,47728800
74.0,76.0,47732400
68.0,82.0,47736000
66.0,88.0,47739600
68.0,97.0,47743200
68.0,95.0,47746800
73.0,92.0,47750400
75.0,89.0,47754000
68.0,89.0,47757600
54.0,82.0,47761200
49.0,69.0,47764800
48.0,61.0,47768400
44.0,49.0,47772000
33.0,35.0,47775600
22.0,19.0,47779200
18.0,10.0,47782800
19.0,7.0,47786400
23.0,7.0,47790000
41.0,11.0,47793600
78.0,26.0,47797200
91.0,48.0,47800800
92.0,71.0,47804400
88.0,75.0,47808000
82.0,72.0,47811600
79.0,72.0,47815200
74.0,76.0,47818800
68.0,82.0,47822400
66.0,88.0,47826000
68.0,97.0,47829600
68.0,95.0,47833200
73.0,92.0,47836800
75.0,89.0,47840400
68.0,89.0,47844000
54.0,82.0,47847600
49.0,69.0,47851200
48.0,61.0,47854800
44.0,49.0,47858400
33.0,35.0,47862000
22.0,19.0,47865600
18.0,10.0,47869200
19.0,7.0,47872800
23.0,7.0,47876400
41.0,11.0,47880000
78.0,26.0,47883600
91.0,48.0,47887200
92.0,71.0,47890800
88.0,75.0,47894400
82.0,72.0,47898000
79.0,72.0,47901600
74.0,76.0,47905200
68.0,82.0,47908800
66.0,88.0,47912400
68.0,97.0,47916000
68.0,95.0,47919600
73.0,92.0,47923200
75.0,89.0,47926800
68.0,89.0,47930400
54.0,82.0,47934000
49.0,69.0,47937600
48.0,61.0,47941200
44.0,49.0,47944800
33.0,35.0,47948400
22.0,19.0,47952000
18.0,10.0,47955600
19.0,7.0,47959200
23.0,7.0,47962800
41.0,11.0,47966400
78.0,26.0,47970000
91.0,48.0,47973600
92.0,71.0,47977200
88.0,75.0,47980800
82.0,72.0,47984400
79.0,72.0,47988000
74.0,76.0,47991600
68.0,82.0,47995200
66.0,88.0,47998800
68.0,97.0,48002400
68.0,95.0,48006000
73.0,92.0,48009600
75.0,89.0,48013200
68.0,89.0,48016800
54.0,82.0,48020400
49.0,69.0,48024000
48.0,61.0,48027600
44.0,49.0,48031200
33.0,35.0,48034800
22.0,19.0,48038400
18.0,10.0,48042000
19.0,7.0,48045600
23.0,7.0,48049200
41.0,11.0,48052800
78.0,26.0,48056400
91.0,48.0,48060000
92.0,71.0,48063600
88.0,75.0,48067200
82.0,72.0,48070800
79.0,72.0,48074400
74.0,76.0,48078000
68.0,82.0,48081600
66.0,88.0,48085200
68.0,97.0,48088800
68.0,95.0,48092400
73.0,92.0,48096000
75.0,89.0,48099600
68.0,89.0,48103200
54.0,82.0,48106800
49.0,69.0,48110400
48.0,61.0,48114000
44.0,49.0,48117600
33.0,35.0,48121200
22.0,19.0,48124800
18.0,10.0,48128400
19.0,7.0,48132000
23.0,7.0,48135600
41.0,11.0,48139200
78.0,26.0,48142800
91.0,48.0,48146400
92.0,71.0,48150000
88.0,75.0,48153600
82.0,72.0,48157200
79.0,72.0,48160800
74.0,76.0,48164400
68.0,82.0,48168000
66.0,88.0,48171600
68.0,97.0,48175200
68.0,95.0,48178800
73.0,92.0,48182400
75.0,89.0,48186000
68.0,89.0,48189600
54.0,82.0,48193200
49.0,69.0,48196800
48.0,61.0,48200400
44.0,49.0,48204000
33.0,35.0,48207600
22.0,19.0,48211200
18.0,10.0,48214800
19.0,7.0,48218400
23.0,7.0,48222000
41.0,11.0,48225600
78.0,26.0,48229200
91.0,48.0,48232800
92.0,71.0,48236400
88.0,75.0,48240000
82.0,72.0,48243600
79.0,72.0,48247200
74.0,76.0,48250800
68.0,82.0,48254400
66.0,88.0,48258000
68.0,97.0,48261600
68.0,95.0,48265200
73.0,92.0,48268800
75.0,89.0,48272400
68.0,89.0,48276000
54.0,82.0,48279600
49.0,69.0,48283200
48.0,61.0,48286800
44.0,49.0,48290400
33.0,35.0,48294000
22.0,19.0,48297600
18.0,10.0,48301200
19.0,7.0,48304800
23.0,7.0,48308400
41.0,11.0,48312000
78.0,26.0,48315600
91.0,48.0,48319200
92.0,71.0,48322800
88.0,75.0,48326400
82.0,72.0,48330000
79.0,72.0,48333600
74.0,76.0,48337200
68.0,82.0,48340800
66.0,88.0,48344400
68.0,97.0,48348000
68.0,95.0,48351600
73.0,92.0,48355200
75.0,89.0,48358800
68.0,89.0,48362400
54.0,82.0,48366000
49.0,69.0,48369600
48.0,61.0,48373200
44.0,49.0,48376800
33.0,35.0,48380400
22.0,19.0,48384000
18.0,10.0,48387600
19.0,7.0,48391200
23.0,7.0,48394800
41.0,11.0,48398400
78.0,26.0,48402000
91.0,48.0,48405600
92.0,71.0,48409200
88.0,75.0,48412800
82.0,72.0,48416400
79.0,72.0,48420000
74.0,76.0,48423600
68.0,82.0,48427200
66.0,88.0,48430800
68.0,97.0,48434400
68.0,95.0,48438000
73.0,92.0,48441600
75.0,89.0,48445200
68.0,89.0,48448800
54.0,82.0,48452400
49.0,69.0,48456000
48.0,61.0,48459600
44.0,49.0,48463200
33.0,35.0,48466800
22.0,19.0,48470400
18.0,10.0,48474000
19.0,7.0,48477600
23.0,7.0,48481200
41.0,11.0,48484800
78.0,26.0,48488400
91.0,48.0,48492000
92.0,71.0,48495600
88.0,75.0,48499200
82.0,72.0,48502800
79.0,72.0,48506400
74.0,76.0,48510000
68.0,82.0,48513600
66.0,88.0,48517200
68.0,97.0,48520800
68.0,95.0,48524400
73.0,92.0,48528000
75.0,89.0,48531600
68.0,89.0,48535200
54.0,82.0,48538800
49.0,69.0,48542400
48.0,61.0,48546000
44.0,49.0,48549600
33.0,35.0,48553200
22.0,19.0,48556800
18.0,10.0,48560400
19.0,7.0,48564000
23.0,7.0,48567600
41.0,11.0,48571200
78.0,26.0,48574800
91.0,48.0,48578400
92.0,71.0,48582000
88.0,75.0,48585600
82.0,72.0,48589200
79.0,72.0,48592800
74.0,76.0,48596400
68.0,82.0,48600000
66.0,88.0,48603600
68.0,97.0,48607200
68.0,95.0,48610800
73.0,92.0,48614400
75.0,89.0,48618000
68.0,89.0,48621600
54.0,82.0,48625200
49.0,69.0,48628800
48.0,61.0,48632400
44.0,49.0,48636000
33.0,35.0,48639600
22.0,19.0,48643200
18.0,10.0,48646800
19.0,7.0,48650400
23.0,7.0,48654000
41.0,11.0,48657600
78.0,26.0,48661200
91.0,48.0,48664800
92.0,71.0,48668400
88.0,75.0,48672000
82.0,72.0,48675600
79.0,72.0,48679200
74.0,76.0,48682800
68.0,82.0,48686400
66.0,88.0,48690000
68.0,97.0,48693600
68.0,95.0,48697200
73.0,92.0,48700800
75.0,89.0,48704400
68.0,89.0,48708000
54.0,82.0,48711600
49.0,69.0,48715200
48.0,61.0,48718800
44.0,49.0,48722400
33.0,35.0,48726000
22.0,19.0,48729600
18.0,10.0,48733200
19.0,7.0,48736800
23.0,7.0,48740400
41.0,11.0,48744000
78.0,26.0,48747600
91.0,48.0,48751200
92.0,71.0,48754800
88.0,75.0,48758400
82.0,72.0,48762000
79.0,72.0,48765600
74.0,76.0,48769200
68.0,82.0,48772800
66.0,88.0,48776400
68.0,97.0,48780000
68.0,95.0,48783600
73.0,92.0,48787200
75.0,89.0,48790800
68.0,89.0,48794400
54.0,82.0,48798000
49.0,69.0,48801600
48.0,61.0,48805200
44.0,49.0,48808800
33.0,35.0,48812400
22.0,19.0,48816000
18.0,10.0,48819600
19.0,7.0,48823200
23.0,7.0,48826800
41.0,11.0,48830400
78.0,26.0,48834000
91.0,48.0,48837600
92.0,71.0,48841200
88.0,75.0,48844800
82.0,72.0,48848400
79.0,72.0,48852000
74.0,76.0,48855600
68.0,82.0,48859200
66.0,88.0,48862800
68.0,97.0,48866400
68.0,95.0,48870000
73.0,92.0,48873600
75.0,89.0,48877200
68.0,89.0,48880800
54.0,82.0,48884400
49.0,69.0,48888000
48.0,61.0,48891600
44.0,49.0,48895200
33.0,35.0,48898800
22.0,19.0,48902400
18.0,10.0,48906000
19.0,7.0,48909600
23.0,7.0,48913200
41.0,11.0,48916800
78.0,26.0,48920400
91.0,48.0,48924000
92.0,71.0,48927600
88.0,75.0,48931200
82.0,72.0,48934800
79.0,72.0,48938400
74.0,76.0,48942000
68.0,82.0,48945600
66.0,88.0,48949200
68.0,97.0,48952800
68.0,95.0,48956400
73.0,92.0,48960000
75.0,89.0,48963600
68.0,89.0,48967200
54.0,82.0,48970800
49.0,69.0,48974400
48.0,61.0,48978000
44.0,49.0,48981600
33.0,35.0,48985200
22.0,19.0,48988800
18.0,10.0,48992400
19.0,7.0,48996000
23.0,7.0,48999600
41.0,11.0,49003200
78.0,26.0,49006800
91.0,48.0,49010400
92.0,71.0,49014000
88.0,75.0,49017600
82.0,72.0,49021200
79.0,72.0,49024800
74.0,76.0,49028400
68.0,82.0,49032000
66.0,88.0,49035600
68.0,97.0,49039200
68.0,95.0,49042800
73.0,92.0,49046400
75.0,89.0,49050000
68.0,89.0,49053600
54.0,82.0,49057200
49.0,69.0,49060800
48.0,61.0,49064400
44.0,49.0,49068000
33.0,35.0,49071600
22.0,19.0,49075200
18.0,10.0,49078800
19.0,7.0,49082400
23.0,7.0,49086000
41.0,11.0,49089600
78.0,26.0,49093200
91.0,48.0,49096800
92.0,71.0,49100400
88.0,75.0,49104000
82.0,72.0,49107600
79.0,72.0,49111200
74.0,76.0,49114800
68.0,82.0,49118400
66.0,88.0,49122000
68.0,97.0,49125600
68.0,95.0,49129200
73.0,92.0,49132800
75.0,89.0,49136400
68.0,89.0,49140000
54.0,82.0,49143600
49.0,69.0,49147200
48.0,61.0,49150800
44.0,49.0,49154400
33.0,35.0,49158000
22.0,19.0,49161600
18.0,10.0,49165200
19.0,7.0,49168800
23.0,7.0,49172400
41.0,11.0,49176000
78.0,26.0,49179600
91.0,48.0,49183200
92.0,71.0,49186800
88.0,75.0,49190400
82.0,72.0,49194000
79.0,72.0,49197600
74.0,76.0,49201200
68.0,82.0,49204800
66.0,88.0,49208400
68.0,97.0,49212000
68.0,95.0,49215600
73.0,92.0,49219200
75.0,89.0,49222800
68.0,89.0,49226400
54.0,82.0,49230000
49.0,69.0,49233600
48.0,61.0,49237200
44.0,49.0,49240800
33.0,35.0,49244400
22.0,19.0,49248000
18.0,10.0,49251600
19.0,7.0,49255200
23.0,7.0,49258800
41.0,11.0,49262400
78.0,26.0,49266000
91.0,48.0,49269600
92.0,71.0,49273200
88.0,75.0,49276800
82.0,72.0,49280400
79.0,72.0,49284000
74.0,76.0,49287600
68.0,82.0,49291200
66.0,88.0,49294800
68.0,97.0,49298400
68.0,95.0,49302000
73.0,92.0,49305600
75.0,89.0,49309200
68.0,89.0,49312800
54.0,82.0,49316400
49.0,69.0,49320000
48.0,61.0,49323600
44.0,49.0,49327200
33.0,35.0,49330800
22.0,19.0,49334400
18.0,10.0,49338000
19.0,7.0,49341600
23.0,7.0,49345200
41.0,11.0,49348800
78.0,26.0,49352400
91.0,48.0,49356000
92.0,71.0,49359600
88.0,75.0,49363200
82.0,72.0,49366800
79.0,72.0,49370400
74.0,76.0,49374000
68.0,82.0,49377600
66.0,88.0,49381200
68.0,97.0,49384800
68.0,95.0,49388400
73.0,92.0,49392000
75.0,89.0,49395600
68.0,89.0,49399200
54.0,82.0,49402800
49.0,69.0,49406400
48.0,61.0,49410000
44.0,49.0,49413600
33.0,35.0,49417200
22.0,19.0,49420800
18.0,10.0,49424400
19.0,7.0,49428000
23.0,7.0,49431600
41.0,11.0,49435200
78.0,26.0,49438800
91.0,48.0,49442400
92.0,71.0,49446000
88.0,75.0,49449600
82.0,72.0,49453200
79.0,72.0,49456800
74.0,76.0,49460400
68.0,82.0,49464000
66.0,88.0,49467600
68.0,97.0,49471200
68.0,95.0,49474800
73.0,92.0,49478400
75.0,89.0,49482000
68.0,89.0,49485600
54.0,82.0,49489200
49.0,69.0,49492800
48.0,61.0,49496400
44.0,49.0,49500000
33.0,35.0,49503600
22.0,19.0,49507200
18.0,10.0,49510800
19.0,7.0,49514400
23.0,7.0,49518000
41.0,11.0,49521600
78.0,26.0,49525200
91.0,48.0,49528800
92.0,71.0,49532400
88.0,75.0,49536000
82.0,72.0,49539600
79.0,72.0,49543200
74.0,76.0,49546800
68.0,82.0,49550400
66.0,88.0,49554000
68.0,97.0,49557600
68.0,95.0,49561200
73.0,92.0,49564800
75.0,89.0,49568400
68.0,89.0,49572000
54.0,82.0,49575600
49.0,69.0,49579200
48.0,61.0,49582800
44.0,49.0,49586400
33.0,35.0,49590000
22.0,19.0,49593600
18.0,10.0,49597200
19.0,7.0,49600800
23.0,7.0,49604400
41.0,11.0,49608000
78.0,26.0,49611600
91.0,48.0,49615200
92.0,71.0,49618800
88.0,75.0,49622400
82.0,72.0,49626000
79.0,72.0,49629600
74.0,76.0,49633200
68.0,82.0,49636800
66.0,88.0,49640400
68.0,97.0,49644000
68.0,95.0,49647600
73.0,92.0,49651200
75.0,89.0,49654800
68.0,89.0,49658400
54.0,82.0,49662000
49.0,69.0,49665600
48.0,61.0,49669200
44.0,49.0,49672800
33.0,35.0,49676400
22.0,19.0,49680000
18.0,10.0,49683600
19.0,7.0,49687200
23.0,7.0,49690800
41.0,11.0,49694400
78.0,26.0,49698000
91.0,48.0,49701600
92.0,71.0,49705200
88.0,75.0,49708800
82.0,72.0,49712400
79.0,72.0,49716000
74.0,76.0,49719600
68.0,82.0,49723200
66.0,88.0,49726800
68.0,97.0,49730400
68.0,95.0,49734000
73.0,92.0,49737600
75.0,89.0,49741200
68.0,89.0,49744800
54.0,82.0,49748400
49.0,69.0,49752000
48.0,61.0,49755600
44.0,49.0,49759200
33.0,35.0,49762800
22.0,19.0,49766400
18.0,10.0,49770000
19.0,7.0,49773600
23.0,7.0,49777200
41.0,11.0,49780800
78.0,26.0,49784400
91.0,48.0,49788000
92.0,71.0,49791600
88.0,75.0,49795200
82.0,72.0,49798800
79.0,72.0,49802400
74.0,76.0,49806000
68.0,82.0,49809600
66.0,88.0,49813200
68.0,97.0,49816800
68.0,95.0,49820400
73.0,92.0,49824000
75.0,89.0,49827600
68.0,89.0,49831200
54.0,82.0,49834800
49.0,69.0,49838400
48.0,61.0,49842000
44.0,49.0,49845600
33.0,35.0,49849200
22.0,19.0,49852800
18.0,10.0,49856400
