locationname,datetime,temp,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility
WARNER,2023-07-02T03:00:00,64,4.7,1.609344,3.403392038,1011.4,16.8,8.4
WARNER,2023-07-02T04:00:00,64.6,4.7,0.44704,0.62831853,1011,8.4,8.3
WARNER,2023-07-02T05:00:00,64.1,4.7,0.134112,5.969026035,1010.8,4.6,8.4
WARNER,2023-07-02T06:00:00,64.3,4.7,1.34112,3.595378255,1011.2,9.3,7.6
WARNER,2023-07-02T07:00:00,64.6,4.7,1.251712,1.780235835,1011.7,16.8,6.3
WARNER,2023-07-02T08:00:00,68,5.8,0,0,1012,16.8,6.3
WARNER,2023-07-02T09:00:00,72.6,5.8,0.581152,0.087266463,1012.3,16.8,7.8
WARNER,2023-07-02T10:00:00,75.2,5.8,2.503424,2.757620215,1012.3,16.8,9.1
WARNER,2023-07-02T11:00:00,80.8,10.3,2.279904,1.762782543,1012.2,8.1,9.6
WARNER,2023-07-02T12:00:00,82.7,10.3,3.039872,3.054326188,1012,8.4,9.9
WARNER,2023-07-02T13:00:00,86.6,10.3,1.296416,6.2831853,1011.5,4.6,9.9
WARNER,2023-07-02T14:00:00,87.6,12.8,3.621024,2.617993875,1011.2,4.6,9.9
WARNER,2023-07-02T15:00:00,88.4,12.8,4.69392,2.7925268,1010.6,8.4,9.9
WARNER,2023-07-02T16:00:00,86.7,12.8,4.604512,2.740166923,1010.3,8.4,9.9
WARNER,2023-07-02T17:00:00,86.2,9.2,4.202176,2.44346095,1009.9,8.4,9.9
WARNER,2023-07-02T18:00:00,84.4,9.2,4.425696,2.565633998,1009.7,8.4,9.9
WARNER,2023-07-02T19:00:00,82.1,9.2,3.621024,2.408554365,1009.8,16.8,9.9
WARNER,2023-07-02T20:00:00,77.7,6.9,3.755136,1.95476876,1010.2,16.8,9.9
WARNER,2023-07-02T21:00:00,73.3,18.3,2.861056,1.95476876,1010.7,16.8,9.1
WARNER,2023-07-02T22:00:00,69.9,6.9,2.90576,1.832595713,1011.6,16.8,8.6
WARNER,2023-07-02T23:00:00,69.2,4.7,2.145792,1.500983155,1011.6,9.3,9.1
WARNER,2023-07-03T00:00:00,67.7,4.7,1.34112,1.3962634,1011.8,9.3,8.4
WARNER,2023-07-03T01:00:00,66.6,4.7,0.268224,5.5850536,1011.6,16.8,8.5
WARNER,2023-07-03T02:00:00,65.7,2.2,1.251712,2.146754978,1010.8,9.3,8.4
WARNER,2023-07-03T03:00:00,65.3,2.2,1.072896,1.67551608,1010.6,9.3,9.1
WARNER,2023-07-03T04:00:00,64.5,2.2,1.34112,1.972222053,1010.6,9.3,8.4
WARNER,2023-07-03T05:00:00,63.8,1.1,0.268224,0.785398163,1010.5,9.3,7.2
WARNER,2023-07-03T06:00:00,63.2,1.1,1.251712,1.012290965,1010.7,9.3,6.9
WARNER,2023-07-03T07:00:00,64.6,1.1,0,0,1011.1,9.3,7.4
WARNER,2023-07-03T08:00:00,67.7,4.7,0.268224,5.427973968,1011.4,16.8,7.2
WARNER,2023-07-03T09:00:00,71.1,4.7,2.2352,2.530727413,1011.8,16.8,8.3
WARNER,2023-07-03T10:00:00,74.7,4.7,2.816352,1.518436448,1011.8,16.8,8.7
WARNER,2023-07-03T11:00:00,77.7,20.8,3.173984,1.780235835,1012,16.8,9.1
WARNER,2023-07-03T12:00:00,80.5,10.3,3.665728,2.0943951,1011.8,8.4,9.4
WARNER,2023-07-03T13:00:00,83.5,10.3,3.263392,2.129301685,1011.4,8.4,9.7
WARNER,2023-07-03T14:00:00,86,13.9,3.844544,2.844886678,1011.1,8.4,9.9
WARNER,2023-07-03T15:00:00,86.8,13.9,3.844544,2.58308729,1010.6,0,9.9
WARNER,2023-07-03T16:00:00,86.5,13.9,5.677408,2.93215314,1010.3,8.4,9.9
WARNER,2023-07-03T17:00:00,85.6,9.2,5.856224,2.600540583,1009.8,4.6,9.9
WARNER,2023-07-03T18:00:00,82.9,9.2,4.112768,2.37364778,1009.6,14.9,9.9
WARNER,2023-07-03T19:00:00,79.3,9.2,3.844544,2.321287903,1009.7,16.8,9.9
WARNER,2023-07-03T20:00:00,74.3,5.8,3.486912,1.431169985,1010.2,16.8,9.9
WARNER,2023-07-03T21:00:00,71.2,5.8,1.78816,1.640609495,1010.4,16.8,8.8
WARNER,2023-07-03T22:00:00,69.9,5.8,2.101088,2.181661563,1011.1,16.8,8.8
WARNER,2023-07-03T23:00:00,68.5,4.7,1.430528,1.04719755,1011,16.8,9.4
WARNER,2023-07-04T00:00:00,67.1,4.7,1.34112,1.832595713,1011,16.8,9.4
WARNER,2023-07-04T01:00:00,66,4.7,1.78816,2.146754978,1010.8,16.8,9.3
WARNER,2023-07-04T02:00:00,64.9,4.7,0.581152,1.064650843,1010.7,16.8,9.3
WARNER,2023-07-04T03:00:00,64.1,4.7,2.01168,1.308996938,1010.6,16.8,8.9
WARNER,2023-07-04T04:00:00,62.8,4.7,2.414016,1.88495559,1010.9,16.8,7.6
WARNER,2023-07-04T05:00:00,61,4.7,2.414016,2.059488515,1011.6,33.4,6.1
WARNER,2023-07-04T06:00:00,60.8,4.7,1.877568,2.408554365,1012.1,100,4.1
WARNER,2023-07-04T07:00:00,60.8,4.7,1.519936,2.757620215,1012.5,100,3.7
WARNER,2023-07-04T08:00:00,61.8,5.8,1.698752,3.054326188,1012.6,100,4.2
WARNER,2023-07-04T09:00:00,66,5.8,1.698752,2.321287903,1012.9,16.8,5.3
WARNER,2023-07-04T10:00:00,69.6,5.8,2.950464,3.00196631,1013.1,14.9,8.3
WARNER,2023-07-04T11:00:00,74.5,9.2,3.531616,2.268928025,1013.1,0,9.9
WARNER,2023-07-04T12:00:00,77.9,9.2,3.442208,2.879793263,1013.3,0,9.7
WARNER,2023-07-04T13:00:00,79.1,25.3,4.604512,2.879793263,1013.2,0,9.9
WARNER,2023-07-04T14:00:00,80.1,11.4,4.783328,2.687807045,1012.9,0,9.9
WARNER,2023-07-04T15:00:00,82.3,11.4,4.336288,2.914699848,1012.3,0,9.9
WARNER,2023-07-04T16:00:00,84.5,11.4,2.861056,3.577924963,1011.8,0,9.9
WARNER,2023-07-04T17:00:00,83.9,8.1,5.096256,2.740166923,1011.3,4.6,9.9
WARNER,2023-07-04T18:00:00,80.4,8.1,4.336288,2.879793263,1011.3,0,9.9
WARNER,2023-07-04T19:00:00,77.6,8.1,3.844544,2.30383461,1011.6,4.6,9.9
WARNER,2023-07-04T20:00:00,71.8,5.8,4.02336,2.617993875,1012,16.8,9.9
WARNER,2023-07-04T21:00:00,68.9,5.8,2.503424,2.617993875,1012.2,16.8,9.9
WARNER,2023-07-04T22:00:00,67.3,5.8,1.698752,2.58308729,1012.7,16.8,7.7
WARNER,2023-07-04T23:00:00,66.3,2.2,2.503424,2.670353753,1012.9,16.8,6.9
WARNER,2023-07-05T00:00:00,64.2,2.2,3.084576,2.321287903,1012.9,16.8,6.6
WARNER,2023-07-05T01:00:00,61.6,2.2,1.832864,1.867502298,1012.9,16.8,8.1
WARNER,2023-07-05T02:00:00,60.6,4.7,2.995168,1.710422665,1012.9,33.4,7.9
WARNER,2023-07-05T03:00:00,59.8,4.7,2.101088,2.02458193,1013.1,92.7,7
WARNER,2023-07-05T04:00:00,59.6,4.7,2.995168,1.640609495,1013.1,100,6.2
WARNER,2023-07-05T05:00:00,59.6,2.2,0.581152,6.2831853,1013.1,100,4.7
WARNER,2023-07-05T06:00:00,59.6,2.2,0.268224,0.62831853,1013.7,100,4.5
WARNER,2023-07-05T07:00:00,59.6,2.2,1.877568,2.93215314,1013.9,100,2.7
WARNER,2023-07-05T08:00:00,61.4,4.7,1.430528,0.942477795,1014.4,100,3.6
WARNER,2023-07-05T09:00:00,63.9,4.7,0,0,1014.4,92.7,3.8
WARNER,2023-07-05T10:00:00,68.1,4.7,1.34112,0,1014.1,0,4.5
WARNER,2023-07-05T11:00:00,73.1,5.8,1.966976,3.316125575,1013.8,0,4.8
WARNER,2023-07-05T12:00:00,78.9,4.7,3.263392,1.692969373,1013.6,0,7
WARNER,2023-07-05T13:00:00,80.6,18.3,3.665728,3.054326188,1013,0,8.6
WARNER,2023-07-05T14:00:00,83.7,9.2,3.621024,3.054326188,1012.5,0,9.9
WARNER,2023-07-05T15:00:00,85.2,9.2,5.006848,3.176499235,1012,0,9.9
WARNER,2023-07-05T16:00:00,85.1,9.2,5.096256,2.827433385,1011.5,0,9.9
WARNER,2023-07-05T17:00:00,83.7,8.1,5.096256,2.844886678,1011.2,0,9.9
WARNER,2023-07-05T18:00:00,82.3,8.1,4.515104,2.617993875,1010.9,0,9.9
WARNER,2023-07-05T19:00:00,78.8,8.1,4.24688,2.565633998,1011.1,0,9.9
WARNER,2023-07-05T20:00:00,72.4,6.9,3.3528,2.617993875,1011.7,8.4,9.9
WARNER,2023-07-05T21:00:00,68.4,6.9,2.861056,2.495820828,1012.1,16.8,9.9
WARNER,2023-07-05T22:00:00,66.2,6.9,2.101088,2.0943951,1012.8,16.8,9.9
WARNER,2023-07-05T23:00:00,64.3,2.2,2.324608,1.32645023,1012.9,16.8,9.9
WARNER,2023-07-06T00:00:00,63.6,2.2,2.592832,1.972222053,1012.7,16.8,9.9
WARNER,2023-07-06T01:00:00,62.8,2.2,1.430528,1.640609495,1012.6,16.8,9.9
WARNER,2023-07-06T02:00:00,61.4,2.2,1.34112,1.588249618,1012.4,20.1,9.9
WARNER,2023-07-06T03:00:00,61.2,2.2,0.268224,0.890117918,1012.1,20.1,9.9
WARNER,2023-07-06T04:00:00,61.2,2.2,0.312928,0.925024503,1012.2,8.1,9.8
WARNER,2023-07-06T05:00:00,60.4,2.2,1.251712,1.099557428,1012.1,16.8,8.9
WARNER,2023-07-06T06:00:00,59.7,2.2,1.072896,1.81514242,1012.3,10.2,7.2
WARNER,2023-07-06T07:00:00,60.4,2.2,1.609344,2.321287903,1012.8,16.8,6.4
WARNER,2023-07-06T08:00:00,62.1,4.7,2.2352,1.623156203,1013.3,31.6,6.2
WARNER,2023-07-06T09:00:00,64,4.7,2.369312,1.919862175,1013.6,50.1,6
WARNER,2023-07-06T10:00:00,66.9,4.7,2.503424,3.228859113,1013.4,16.8,6.9
WARNER,2023-07-06T11:00:00,71.9,6.9,3.3528,2.356194488,1013.3,8.4,8
WARNER,2023-07-06T12:00:00,74.7,6.9,3.621024,3.14159265,1012.8,8.4,8.8
WARNER,2023-07-06T13:00:00,77.3,17.2,3.531616,3.316125575,1012.5,0,9.9
WARNER,2023-07-06T14:00:00,78.9,19.7,3.263392,2.58308729,1011.8,0,9.9
WARNER,2023-07-06T15:00:00,79.1,17.2,4.291584,2.879793263,1011.3,0,9.9
WARNER,2023-07-06T16:00:00,79.3,18.3,5.677408,2.914699848,1010.8,0,9.9
WARNER,2023-07-06T17:00:00,78.9,11.4,5.185664,2.827433385,1010.4,0,9.9
WARNER,2023-07-06T18:00:00,75.9,11.4,4.828032,2.617993875,1010,4.6,9.9
WARNER,2023-07-06T19:00:00,73.8,11.4,4.336288,2.565633998,1009.9,0,9.9
WARNER,2023-07-06T20:00:00,69.6,8.1,4.112768,2.844886678,1010.2,0,9.9
WARNER,2023-07-06T21:00:00,67.9,8.1,2.101088,2.565633998,1010.4,0,9.9
WARNER,2023-07-06T22:00:00,67,8.1,2.101088,1.74532925,1010.7,0,9.9
WARNER,2023-07-06T23:00:00,65.3,5.8,2.726944,1.95476876,1010.9,0,9.9
WARNER,2023-07-07T00:00:00,63.9,5.8,2.861056,2.059488515,1011.1,16.8,9.9
WARNER,2023-07-07T01:00:00,62.2,5.8,2.861056,2.0943951,1011,16.8,9.9
WARNER,2023-07-07T02:00:00,60.6,5.8,2.101088,2.146754978,1010.8,16.8,9.9
WARNER,2023-07-07T03:00:00,60,5.8,2.056384,2.530727413,1011,76.2,8.3
WARNER,2023-07-07T04:00:00,60,5.8,2.503424,1.902408883,1010.6,100,8.7
WARNER,2023-07-07T05:00:00,60.1,4.7,2.101088,1.3962634,1010.6,100,8.7
WARNER,2023-07-07T06:00:00,60,4.7,0.22352,0.331612558,1011,100,7.3
WARNER,2023-07-07T07:00:00,60.1,4.7,1.34112,2.495820828,1011.2,100,6
WARNER,2023-07-07T08:00:00,61.2,4.7,1.430528,2.321287903,1011.5,100,5.9
WARNER,2023-07-07T09:00:00,63,4.7,2.101088,0,1011.7,100,7.6
WARNER,2023-07-07T10:00:00,65.5,4.7,2.68224,3.106686065,1011.8,92.7,8.5
WARNER,2023-07-07T11:00:00,70.4,5.8,2.190496,2.617993875,1011.4,41.7,9.1
WARNER,2023-07-07T12:00:00,72.1,5.8,1.1176,5.532693723,1011.1,0,9.1
WARNER,2023-07-07T13:00:00,76.9,5.8,3.3528,3.176499235,1010.2,0,9.9
WARNER,2023-07-07T14:00:00,79.5,18.3,2.861056,2.740166923,1009.5,0,9.9
WARNER,2023-07-07T15:00:00,78.9,11.4,4.02336,2.7925268,1009.2,0,9.9
WARNER,2023-07-07T16:00:00,77.7,11.4,4.425696,2.879793263,1008.6,0,9.9
WARNER,2023-07-07T17:00:00,77.7,11.4,4.202176,2.495820828,1008.1,0,9.9
WARNER,2023-07-07T18:00:00,76.7,11.4,4.425696,2.740166923,1007.8,0,9.9
WARNER,2023-07-07T19:00:00,74.1,11.4,3.710432,2.495820828,1007.9,0,9.9
WARNER,2023-07-07T20:00:00,70.8,6.9,3.531616,2.478367535,1008.2,0,9.9
WARNER,2023-07-07T21:00:00,68.2,6.9,2.995168,2.495820828,1008.7,0,9.9
WARNER,2023-07-07T22:00:00,67.4,6.9,2.01168,2.478367535,1009.3,0,9.9
WARNER,2023-07-07T23:00:00,66.3,5.8,2.324608,1.919862175,1009.5,0,9.9
WARNER,2023-07-08T00:00:00,65.3,5.8,1.251712,1.553343033,1009.6,0,9.9
WARNER,2023-07-08T01:00:00,64.5,5.8,1.743456,2.02458193,1009.4,0,9.9
WARNER,2023-07-08T02:00:00,63.1,4.7,1.832864,1.74532925,1009.4,0,9.9
WARNER,2023-07-08T03:00:00,62,4.7,1.832864,1.291543645,1009.5,0,9.9
WARNER,2023-07-08T04:00:00,61.8,4.7,1.251712,1.3962634,1009.5,0,9.9
WARNER,2023-07-08T05:00:00,61.4,2.2,1.251712,1.74532925,1009.6,16.8,9.9
WARNER,2023-07-08T06:00:00,60.7,2.2,1.743456,1.74532925,1009.9,31.6,9.9
WARNER,2023-07-08T07:00:00,60.5,2.2,1.251712,2.216568148,1010.1,90.9,6.7
WARNER,2023-07-08T08:00:00,62.6,4.7,2.503424,1.919862175,1010.7,100,6.6
WARNER,2023-07-08T09:00:00,65.4,4.7,2.324608,1.850049005,1010.9,100,6.9
WARNER,2023-07-08T10:00:00,68.1,4.7,1.966976,1.74532925,1010.9,23.2,8.4
WARNER,2023-07-08T11:00:00,71.2,9.2,3.218688,2.967059725,1010.5,0,9.9
WARNER,2023-07-08T12:00:00,75.3,9.2,1.966976,4.014257275,1010,0,9.9
WARNER,2023-07-08T13:00:00,79.1,9.2,1.922272,3.83972435,1009.4,0,9.9
WARNER,2023-07-08T14:00:00,80.3,17.2,5.453888,2.914699848,1009.2,0,9.9
WARNER,2023-07-08T15:00:00,80.5,11.4,4.425696,2.827433385,1009.1,0,9.9
WARNER,2023-07-08T16:00:00,80.3,11.4,4.828032,2.705260338,1008.8,0,9.9
WARNER,2023-07-08T17:00:00,78.1,9.2,5.453888,2.757620215,1008.9,0,9.9
WARNER,2023-07-08T18:00:00,76.8,9.2,3.933952,2.129301685,1008.7,4.6,9.9
WARNER,2023-07-08T19:00:00,75.3,9.2,3.755136,2.58308729,1008.6,0,9.9
WARNER,2023-07-08T20:00:00,72.1,6.9,3.621024,2.58308729,1008.8,4.6,9.9
WARNER,2023-07-08T21:00:00,68.7,6.9,2.68224,2.58308729,1009.3,4.6,9.9
WARNER,2023-07-08T22:00:00,67.4,6.9,2.861056,2.146754978,1009.7,0,9.9
WARNER,2023-07-08T23:00:00,66.2,6.9,2.324608,1.518436448,1010.2,0,9.9
WARNER,2023-07-09T00:00:00,65.3,6.9,2.324608,1.780235835,1010.3,0,9.9
WARNER,2023-07-09T01:00:00,64.6,6.9,1.698752,2.181661563,1010.3,0,9.9
WARNER,2023-07-09T02:00:00,63.1,4.7,2.324608,2.02458193,1010.6,0,9.9
WARNER,2023-07-09T03:00:00,62.1,4.7,1.832864,1.972222053,1010.5,14.9,9.9
WARNER,2023-07-09T04:00:00,61.7,4.7,0.268224,0.785398163,1010.4,16.8,8.8
WARNER,2023-07-09T05:00:00,61.1,2.2,1.34112,2.181661563,1010.6,16.8,8
WARNER,2023-07-09T06:00:00,61.1,2.2,1.743456,2.146754978,1011.4,33.4,6.7
WARNER,2023-07-09T07:00:00,61.9,2.2,1.743456,1.902408883,1012,100,4.5
WARNER,2023-07-09T08:00:00,62.6,2.2,0.268224,0.523598775,1012.5,100,5.2
WARNER,2023-07-09T09:00:00,63.8,2.2,1.877568,2.007128638,1012.9,100,5.3
WARNER,2023-07-09T10:00:00,67.3,2.2,1.877568,1.919862175,1013.2,90.9,6.8
WARNER,2023-07-09T11:00:00,70.2,5.8,0.983488,0,1013.1,23.5,8.7
WARNER,2023-07-09T12:00:00,75.4,5.8,2.101088,2.129301685,1012.9,4.6,9.4
WARNER,2023-07-09T13:00:00,77.7,5.8,2.056384,3.228859113,1012.6,0,9.6
WARNER,2023-07-09T14:00:00,79.9,11.4,1.296416,4.95673507,1012.2,0,9.7
WARNER,2023-07-09T15:00:00,80.6,11.4,4.336288,2.93215314,1011.9,0,9.9
WARNER,2023-07-09T16:00:00,81.7,11.4,2.369312,3.4906585,1011.2,0,9.9
WARNER,2023-07-09T17:00:00,83.6,9.2,2.279904,3.403392038,1010.5,0,9.9
WARNER,2023-07-09T18:00:00,81.1,9.2,3.844544,4.04916386,1010.4,0,9.9
WARNER,2023-07-09T19:00:00,77.4,9.2,3.084576,2.565633998,1010.6,0,9.9
WARNER,2023-07-09T20:00:00,75.1,6.9,2.279904,2.356194488,1010.5,0,9.9
WARNER,2023-07-09T21:00:00,72.6,6.9,1.78816,2.059488515,1010.7,0,9.9
WARNER,2023-07-09T22:00:00,71,6.9,1.78816,2.23402144,1011.2,0,9.9
WARNER,2023-07-09T23:00:00,68.7,5.8,2.2352,1.972222053,1011.7,0,9.9
WARNER,2023-07-10T00:00:00,66.2,5.8,2.503424,1.483529863,1011.9,0,9.9
WARNER,2023-07-10T01:00:00,64.5,5.8,1.832864,1.3962634,1011.8,0,9.9
WARNER,2023-07-10T02:00:00,63.9,5.8,2.592832,1.640609495,1011.7,0,9.9
WARNER,2023-07-10T03:00:00,63.5,5.8,0.268224,0.366519143,1011.9,8.1,9.9
WARNER,2023-07-10T04:00:00,62.5,5.8,1.609344,1.95476876,1012.2,16.8,9.9
WARNER,2023-07-10T05:00:00,61.6,2.2,0,0,1012.3,0,9.9
WARNER,2023-07-10T06:00:00,61.2,2.2,0.268224,0.052359878,1012.7,0,9.9
WARNER,2023-07-10T07:00:00,63.3,2.2,0,0,1013.1,0,9.9
WARNER,2023-07-10T08:00:00,66.4,5.8,0.357632,0,1013.5,0,9.9
WARNER,2023-07-10T09:00:00,71.6,5.8,1.34112,0,1013.5,0,9.9
WARNER,2023-07-10T10:00:00,74,5.8,1.519936,4.520402758,1013,0,9.9
WARNER,2023-07-10T11:00:00,79.4,8.1,0.581152,5.5850536,1012.5,0,9.9
WARNER,2023-07-10T12:00:00,83.6,8.1,2.592832,1.518436448,1012.1,0,9.9
WARNER,2023-07-10T13:00:00,86.7,8.1,2.45872,3.054326188,1011.6,0,9.9
WARNER,2023-07-10T14:00:00,87.3,11.4,4.112768,3.106686065,1011.3,0,9.9
WARNER,2023-07-10T15:00:00,87.5,11.4,4.336288,2.967059725,1011,0,9.9
WARNER,2023-07-10T16:00:00,88.5,11.4,4.336288,2.914699848,1010.5,0,9.9
WARNER,2023-07-10T17:00:00,89.1,11.4,4.828032,2.530727413,1010.2,0,9.9
WARNER,2023-07-10T18:00:00,87.9,11.4,3.665728,2.914699848,1009.9,0,9.9
WARNER,2023-07-10T19:00:00,84.3,11.4,3.621024,2.530727413,1010.2,0,9.9
WARNER,2023-07-10T20:00:00,79.1,8.1,2.771648,2.757620215,1010.6,0,9.9
WARNER,2023-07-10T21:00:00,75.5,8.1,2.995168,2.268928025,1010.9,0,9.9
WARNER,2023-07-10T22:00:00,73,8.1,2.414016,1.832595713,1011.9,0,9.9
WARNER,2023-07-10T23:00:00,71.4,5.8,2.01168,1.588249618,1012.4,0,9.9
WARNER,2023-07-11T00:00:00,69.6,5.8,1.743456,1.623156203,1012.7,0,9.9
WARNER,2023-07-11T01:00:00,68,5.8,1.743456,1.483529863,1012.9,0,9.9
WARNER,2023-07-11T02:00:00,67.3,2.2,0.44704,0.523598775,1013,0,9.9
WARNER,2023-07-11T03:00:00,66.3,2.2,0.983488,1.67551608,1013.2,0,9.9
WARNER,2023-07-11T04:00:00,65.4,2.2,0,0,1013.1,0,9.9
WARNER,2023-07-11T05:00:00,65.2,2.2,0,0,1013,16.8,9.7
WARNER,2023-07-11T06:00:00,64.6,2.2,0,0,1013.2,16.8,9.4
WARNER,2023-07-11T07:00:00,64.8,2.2,0,0,1013.7,16.8,9.4
WARNER,2023-07-11T08:00:00,69,8.1,0.178816,5.846852988,1014.1,9.3,9.8
WARNER,2023-07-11T09:00:00,72.6,8.1,0.44704,5.427973968,1014.6,8.4,9.6
WARNER,2023-07-11T10:00:00,77.8,8.1,0.44704,5.532693723,1014.3,8.4,9.9
WARNER,2023-07-11T11:00:00,82.9,13.9,2.503424,2.58308729,1014.1,0,9.7
WARNER,2023-07-11T12:00:00,87,13.9,3.039872,2.879793263,1013.9,0,9.6
WARNER,2023-07-11T13:00:00,87.6,13.9,4.336288,2.740166923,1013.8,0,9.7
WARNER,2023-07-11T14:00:00,89.2,16.1,3.665728,2.879793263,1013.3,0,9.7
WARNER,2023-07-11T15:00:00,91.4,16.1,4.425696,2.687807045,1012.9,0,9.9
WARNER,2023-07-11T16:00:00,91.4,16.1,5.006848,3.00196631,1012.9,0,9.9
WARNER,2023-07-11T17:00:00,90.6,12.8,4.336288,2.844886678,1012.7,0,9.9
WARNER,2023-07-11T18:00:00,88,12.8,4.112768,2.705260338,1012.6,0,9.9
WARNER,2023-07-11T19:00:00,85.6,12.8,4.02336,2.391101073,1012.6,0,9.9
WARNER,2023-07-11T20:00:00,81.2,5.8,2.950464,2.530727413,1012.9,0,9.9
WARNER,2023-07-11T21:00:00,79.3,5.8,2.056384,2.268928025,1013.3,0,9.9
WARNER,2023-07-11T22:00:00,78.9,5.8,1.78816,2.268928025,1013.9,0,9.9
WARNER,2023-07-11T23:00:00,76.8,4.7,1.78816,2.65290046,1014,16.8,9.9
WARNER,2023-07-12T00:00:00,74.5,4.7,2.101088,2.059488515,1014,4.6,9.7
WARNER,2023-07-12T01:00:00,73.3,4.7,1.519936,1.832595713,1014,14.9,9.3
WARNER,2023-07-12T02:00:00,72,4.7,1.832864,1.448623278,1013.9,0,9.3
WARNER,2023-07-12T03:00:00,71,4.7,1.654048,1.692969373,1014,0,9.6
WARNER,2023-07-12T04:00:00,70.8,4.7,0,0,1013.7,0,9.6
WARNER,2023-07-12T05:00:00,69.7,4.7,0.268224,5.480333845,1013.9,4.6,9.3
WARNER,2023-07-12T06:00:00,70.4,4.7,0,0,1014.2,9.3,9.1
WARNER,2023-07-12T07:00:00,69.8,4.7,0,0,1014.5,14.9,8.8
WARNER,2023-07-12T08:00:00,73.6,5.8,0.268224,5.480333845,1014.9,0,9.6
WARNER,2023-07-12T09:00:00,78.9,5.8,0.357632,5.37561409,1015.2,0,9.9
WARNER,2023-07-12T10:00:00,83,5.8,1.698752,3.4906585,1014.8,0,9.9
WARNER,2023-07-12T11:00:00,87.1,9.2,1.832864,3.14159265,1014.7,0,9.9
WARNER,2023-07-12T12:00:00,89.4,9.2,3.665728,2.844886678,1014.8,0,9.9
WARNER,2023-07-12T13:00:00,90.8,9.2,3.173984,2.967059725,1014.4,0,9.9
WARNER,2023-07-12T14:00:00,91.8,16.1,4.783328,2.7925268,1013.9,0,9.9
WARNER,2023-07-12T15:00:00,92.1,16.1,3.665728,2.844886678,1013.5,0,9.9
WARNER,2023-07-12T16:00:00,91.9,16.1,5.006848,2.705260338,1012.7,0,9.9
WARNER,2023-07-12T17:00:00,91.6,13.9,4.828032,2.967059725,1012.1,0,9.9
WARNER,2023-07-12T18:00:00,90.4,13.9,3.755136,2.757620215,1011.9,0,9.9
WARNER,2023-07-12T19:00:00,88.1,13.9,2.861056,4.25860337,1012,0,9.9
WARNER,2023-07-12T20:00:00,84.4,6.9,2.771648,4.502949465,1012.4,0,9.9
WARNER,2023-07-12T21:00:00,81.8,6.9,1.966976,3.892084228,1013,0,9.9
WARNER,2023-07-12T22:00:00,80,6.9,0.357632,5.480333845,1013.7,0,9.9
WARNER,2023-07-12T23:00:00,79,5.8,0.357632,0.959931088,1013.9,0,9.9
WARNER,2023-07-13T00:00:00,77.3,5.8,0.268224,0.750491578,1014,0,9.9
WARNER,2023-07-13T01:00:00,75.7,5.8,0.491744,1.32645023,1013.6,0,9.9
WARNER,2023-07-13T02:00:00,74.8,4.7,0.357632,0.575958653,1013.5,0,9.9
WARNER,2023-07-13T03:00:00,73.8,2.2,0.268224,0.541052068,1013.2,0,9.9
WARNER,2023-07-13T04:00:00,71.1,2.2,0.268224,0.366519143,1013.2,0,9.9
WARNER,2023-07-13T05:00:00,70.9,2.2,2.414016,1.81514242,1013.6,0,9.9
WARNER,2023-07-13T06:00:00,69.6,2.2,1.251712,1.274090353,1013.8,0,9.9
WARNER,2023-07-13T07:00:00,71.1,2.2,0.581152,6.091199083,1014,0,9.9
WARNER,2023-07-13T08:00:00,73.9,4.7,0.581152,5.218534458,1014.2,0,9.9
WARNER,2023-07-13T09:00:00,78.6,4.7,0.983488,2.51327412,1014.1,0,9.9
WARNER,2023-07-13T10:00:00,82.2,4.7,0.759968,5.288347628,1013.6,0,9.9
WARNER,2023-07-13T11:00:00,86.7,6.9,2.995168,1.850049005,1013.4,0,9.9
WARNER,2023-07-13T12:00:00,88.9,6.9,2.995168,2.44346095,1013.1,0,9.9
WARNER,2023-07-13T13:00:00,91.9,6.9,3.263392,3.316125575,1012.6,0,9.9
WARNER,2023-07-13T14:00:00,93,11.4,5.185664,2.827433385,1012.1,0,9.9
WARNER,2023-07-13T15:00:00,92.3,11.4,4.69392,2.740166923,1011.8,0,9.9
WARNER,2023-07-13T16:00:00,91.7,11.4,5.006848,2.44346095,1011.3,0,9.9
WARNER,2023-07-13T17:00:00,89.8,11.4,3.933952,2.44346095,1011.1,0,9.9
WARNER,2023-07-13T18:00:00,88.5,11.4,4.02336,2.408554365,1010.7,0,9.9
WARNER,2023-07-13T19:00:00,85.1,11.4,3.755136,2.530727413,1010.8,0,9.9
WARNER,2023-07-13T20:00:00,80.7,19.7,3.263392,2.44346095,1011.1,0,9.9
WARNER,2023-07-13T21:00:00,77.3,5.8,2.771648,2.268928025,1011.7,0,9.9
WARNER,2023-07-13T22:00:00,75.1,5.8,2.324608,1.937315468,1012.2,0,9.9
WARNER,2023-07-13T23:00:00,73.4,5.8,1.654048,0.575958653,1012.3,0,9.9
WARNER,2023-07-14T00:00:00,73.4,5.8,0.268224,5.637413478,1012.1,0,9.9
WARNER,2023-07-14T01:00:00,72.5,5.8,1.251712,2.129301685,1011.9,0,9.9
WARNER,2023-07-14T02:00:00,71.1,4.7,1.251712,1.361356815,1011.9,0,9.9
WARNER,2023-07-14T03:00:00,70.8,4.7,0.268224,6.2831853,1011.4,0,9.9
WARNER,2023-07-14T04:00:00,68.2,4.7,0.268224,6.126105668,1011,0,9.9
